site_id,mean_wd_2009,sd_bf,meanbf,coef_bf,coef_bfl,sd_ba,meanba,coef_ba,coef_bal,rch_id,stream,management,samp_date,yr,project,type,panel_yr,huc6,site_name,group,order,region,forest,district,state,lat,long,mgmt,strm_flow,total_index,index_suspect,tds,bf,rch_len,grad,sin,pool_dp,pool_frq,pool_pct,wd_trans,wd_wet_trans,d50,pt_fines2,pt_fines6,stab,veg_stab,bank_angle,un_cut_pct,lw_frq,lw_vol,aug_et_2000_2015_cpg_all,awc_int_100_cpg_all,baseflow_index_cpg_all,clay_100_cpg_all,dwta_cpg_all,fac_taudem_17all_int,impermeable_100_cpg_all,jul_et_2000_2015_cpg_all,nlcd_2011_forest_100_cpg_all,nlcd_2011_wetlands_100_cpg_all,permeable_100_cpg_all,sand_100_cpg_all,sep_et_2000_2015_cpg_all,silt_100_cpg_all,slope_percent_int_cpg_all,streamslope_percent_int_cpg_all,swe_avg_0301_cpg_all,swe_avg_0401_cpg_all,swe_avg_0501_cpg_all,swe_avg_0601_cpg_all,swe_avg_0701_cpg_all,swe_avg_0801_cpg_all,twi_100_int_cpg_all,us_precip_1981_2010_cpg_all,us_tmax_1981_2010_int_cpg_all,spatial_cluster,utm1,utm2,drain_density,ave_ann_cwd,ave_annual_precip,ave_basin_elev,mtbs_mod_sev_km2,mtbs_high_sev_km2,harv_intensity_high,harv_intensit_med,harv_intensit_l,road_length_km,road_dens_km2,shed_areakm2,pct_high_harv_int,pct_mod_harv_int,pct_mtbs_mod,pct_mtbs_high,pct_nfs,mean_bf,mean_bank_an,mean_wd_tran,mean_stab,mean_grad,mean_pool_dp,mean_pool_fr,mean_d50,mean_pool_pc,mean_pt_fine,mean_lw_frq,mean_un_cut_p,precip_cut,shed_cut,MAP_UNIT_N,PC1,PC2,impact_fire,impact_harvest,harv_group,fire_group,yr_change
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,90,Hughes,Reference,2001-08-15T00:00:00Z,2001,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,NA,NA,NA,90,9.1,202.8,0.266,1.152,1.1199999898672104,19.723865877712033,86.09467568482168,26.3,100.27,0.024,NA,NA,90.48,90.48,87,47.37,300.79,93.744,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,1
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,91,Hughes,Reference,2002-07-16T00:00:00Z,2002,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,NA,79.9515731594089,NA,70,10.65,246.5,0.252,1.182,1.0350000063578289,24.34077079107505,82.83975651491487,20.45,36.49,0.015,NA,27.67,93.75,60.42,75,65.96,259.63,108.246,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,2
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,92,Hughes,Reference,2004-07-01T00:00:00Z,2004,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,NA,80.5923057986653,NA,100,8.5,212,0.193,1.183,1.1420000195503235,23.58490566037736,80.09434016245716,NA,NA,0.013,7.17,18.17,92.86,66.67,83,59.46,226.42,60.536,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,4
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,93,Hughes,Reference,2003-06-22T00:00:00Z,2003,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,NA,NA,NA,100,9.47,217,0.189,1.22,0.9939999938011169,23.041474654377883,78.80184419693485,29.78,50.1,0.014,10.52,19.2,85.71,45.24,87,47.37,NA,NA,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,3
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,1781,Hughes,Reference,2005-07-13T00:00:00Z,2005,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,NA,76.55924,NA,50,8.83,212,0.217,1.156,1.0459999799728394,23.58490566037736,80.33019056860006,27.07,80.5,0.01,11.73,19.87,83.33,78.57,82,65,212.26,55.441,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,5
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,2132,Hughes,Reference,2006-06-29T00:00:00Z,2006,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),79.00316,NA,100,9.86,207.1,0.174,1.163,1.2099999338388443,19.31434089811685,75.37421461811739,15.88,53.48,0.018,19.67,19.83,95.24,85.71,90,45.24,164.17,90.685,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,6
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,4014,Hughes,Reference,2007-08-24T00:00:00Z,2007,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),78.31075,NA,120,8.88,214.3,0.201,1.234,1.0349999368190765,18.665422305179654,81.70788542889457,27.02,69.62,0.0135,7.5,23.83,92.86,73.81,79,54.05,195.99,84.126,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,7
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,4084,Hughes,Reference,2008-06-25T00:00:00Z,2008,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),77.1393,NA,90,9.84,214.5,0.238,1.202,1.0475000143051147,18.64801864801865,84.33566504702979,22.83,52.58,0.018,11.83,41,92.86,30.95,89,56.1,237.76,132.635,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,8
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,4795,Hughes,Reference,2009-06-27T00:00:00Z,2009,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),74.92696,NA,100,9.23,212.8,0.15,1.285,1.0825000405311584,18.796992481203006,84.72744235418791,11.86,15.03,0.008,8.83,25.67,97.62,71.43,86,59.52,239.66,52.94,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,9
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,5337,Hughes,Reference,2010-06-23T00:00:00Z,2010,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),61.50547,NA,80,9.65,213.5,0.197,1.268,1.149999976158142,18.73536299765808,74.4730688090626,12.7,16.08,0.0055,22.83,41.17,92.86,73.81,89,59.52,234.19,50.999,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,10
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,5945,Hughes,Reference,2011-07-09T00:00:00Z,2011,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),70.55412,NA,90,10.23,213.3,0.206,1.196,1.3859999775886536,23.44116268166901,79.13736418497378,15.16,14.15,0.009,14.93,30,95.24,35.71,93,54.76,215.66,52.467,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,11
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,6520,Hughes,Reference,2012-07-21T00:00:00Z,2012,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),90.25779,NA,120,10.76,215.2,0.218,1.129,0.9819999814033509,23.234200743494426,86.05947846816818,13.99,16.5,0.012,2.4,6.8,88.1,52.38,93,56.41,278.81,63.599,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,12
75,13.576,0.7858206554705103,9.478461538461538,0.08290592859208436,0.08302856736089656,5.677214918493859,86.6923076923077,0.06548695114500458,0.06706211551487748,8424,Hughes,Reference,2015-07-18T00:00:00Z,2015,CRB,IS,5,170102150103,015-06-IS,015,06,R1,Panhandle,Priest Lake,ID,48.865993,-117.005263,Reference,Flow (whole reach),69.12474,NA,120,8.22,218.3,0.174,1.231,0.9460000038146973,22.904260192395785,70.2702709692528,14.17,43.22,0.018,38.93,42,92.86,69.05,94,43.59,210.72,41.182,118,10,70,637,132,44451,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,2,-1546802.0923935517,3045143.9415031127,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,-0.32132260677924146,0.254382052894387,14.760000000000002,0.29000000000000004,Low,Mod,15
80,14.11,0.2584569596664022,9.82,0.026319445994541973,0.026586596292235608,7.14142842854285,83.5,0.08552608896458504,0.08931396381845211,103,Ball,Managed,2001-08-19T00:00:00Z,2001,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,NA,NA,NA,20,9.87,219.2,0.543,1.142,0.5563636381517757,50.18248175182482,57.57299326632145,18.19,148.84,0.017,NA,NA,86.36,56.82,86,51.22,748.18,219.218,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,0,0,0.56,0.42,2.29,13.48,0.44,30.65,1.83,1.38,0,0,100,9.82,83.5,16.67,95.97,0.57,0.6,36.55,0.02,68.05,13.09,875.19,55.4,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,1.0377235325069516,0.5252756829309394,0,3.21,Low,Low,1
80,14.11,0.2584569596664022,9.82,0.026319445994541973,0.026586596292235608,7.14142842854285,83.5,0.08552608896458504,0.08931396381845211,2138,Ball,Managed,2006-08-12T00:00:00Z,2006,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),77.99882,NA,20,10.05,211.1,0.583,1.262,0.6350000152985255,28.422548555187117,71.67219291191878,20.26,212.81,0.0215,9.67,15.33,100,92.86,73,61.54,743.72,484.543,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,0,0,0.56,0.42,2.29,13.48,0.44,30.65,1.83,1.38,0,0,100,9.82,83.5,16.67,95.97,0.57,0.6,36.55,0.02,68.05,13.09,875.19,55.4,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,1.0377235325069516,0.5252756829309394,0,3.21,Low,Low,6
80,14.11,0.2584569596664022,9.82,0.026319445994541973,0.026586596292235608,7.14142842854285,83.5,0.08552608896458504,0.08931396381845211,5950,Ball,Managed,2011-08-16T00:00:00Z,2011,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),70.53445,NA,20,9.45,208.8,0.608,1.273,0.5950000006705523,38.314176245210724,73.85057462129556,15.14,28.22,0.014,7.53,9.6,97.5,77.5,86,53.85,838.12,232.435,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,0,0,0.56,0.42,2.29,13.48,0.44,30.65,1.83,1.38,0,0,100,9.82,83.5,16.67,95.97,0.57,0.6,36.55,0.02,68.05,13.09,875.19,55.4,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,1.0377235325069516,0.5252756829309394,0,3.21,Low,Low,11
80,14.11,0.2584569596664022,9.82,0.026319445994541973,0.026586596292235608,7.14142842854285,83.5,0.08552608896458504,0.08931396381845211,9024,Ball,Managed,2016-08-13T00:00:00Z,2016,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),75.39761,NA,20,9.91,205,0.561,1.269,0.6299999952316284,29.26829268292683,69.12195112647079,13.08,31.54,0.03,5,14.34,100,45,89,55,1170.73,330.578,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,0,0,0.56,0.42,2.29,13.48,0.44,30.65,1.83,1.38,0,0,100,9.82,83.5,16.67,95.97,0.57,0.6,36.55,0.02,68.05,13.09,875.19,55.4,"(1.1e+03,1.61e+03]","(30.6,147]",Okanogan Highland,1.0377235325069516,0.5252756829309394,0,3.21,Low,Low,16
83,6.140000000000001,0.4836320915737499,2.815,0.17180536112744224,0.17158407555890504,1.1547005383792515,87.33333333333333,0.013221761889838759,0.013273589142123458,106,Benton,Managed,2002-06-06T00:00:00Z,2002,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,NA,60.9118675887755,Yes,20,2.43,81,1.222,1.306,0.32299999743700025,123.45679012345678,74.19753221817959,18.62,34.54,0.022,NA,30.91,97.62,76.19,86,58.97,308.64,38.887,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,0,0,1.58,1.04,0.62,29.13,3.84,7.6,20.83,13.63,0,0,99.87,2.82,87.33,11.71,99.21,1.48,0.46,94.06,0.01,63.42,46.96,308.4,55.8,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-2.325036741484902,-0.6757397466513207,0,34.46,High,Low,2
83,6.140000000000001,0.4836320915737499,2.815,0.17180536112744224,0.17158407555890504,1.1547005383792515,87.33333333333333,0.013221761889838759,0.013273589142123458,3623,Benton,Managed,2007-06-15T00:00:00Z,2007,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),NA,Yes,20,3.39,161,1.534,1.16,0.864999994635582,24.844720496894407,69.81366435933558,15.94,52.18,NA,NA,NA,NA,NA,NA,NA,167.7,48.202,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,0,0,1.58,1.04,0.62,29.13,3.84,7.6,20.83,13.63,0,0,99.87,2.82,87.33,11.71,99.21,1.48,0.46,94.06,0.01,63.42,46.96,308.4,55.8,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-2.325036741484902,-0.6757397466513207,0,34.46,High,Low,7
83,6.140000000000001,0.4836320915737499,2.815,0.17180536112744224,0.17158407555890504,1.1547005383792515,87.33333333333333,0.013221761889838759,0.013273589142123458,6523,Benton,Managed,2012-06-19T00:00:00Z,2012,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),40.76352,Yes,20,3.04,169.2,1.655,1.323,0.3842857075589044,82.74231678486998,67.4349881233053,5.74,7.19,0.008,53.33,65.52,100,95.24,88,54.76,466.9,92.09,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,0,0,1.58,1.04,0.62,29.13,3.84,7.6,20.83,13.63,0,0,99.87,2.82,87.33,11.71,99.21,1.48,0.46,94.06,0.01,63.42,46.96,308.4,55.8,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-2.325036741484902,-0.6757397466513207,0,34.46,High,Low,12
83,6.140000000000001,0.4836320915737499,2.815,0.17180536112744224,0.17158407555890504,1.1547005383792515,87.33333333333333,0.013221761889838759,0.013273589142123458,9577,Benton,Managed,2017-06-16T00:00:00Z,2017,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),23.6252394300629,Yes,20,2.4,172.2,1.524,1.428,0.2571999990940094,145.18002322880372,42.21835050571809,6.54,9.8,0.0055,41.07,44.44,100,92.68,88,53.66,290.36,97.632,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,0,0,1.58,1.04,0.62,29.13,3.84,7.6,20.83,13.63,0,0,99.87,2.82,87.33,11.71,99.21,1.48,0.46,94.06,0.01,63.42,46.96,308.4,55.8,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-2.325036741484902,-0.6757397466513207,0,34.46,High,Low,17
84,12.620000000000001,0.6855168366519772,3.66,0.18729968214534895,0.18147936602937503,14.433756729740644,103.5,0.13945658676077916,0.14172535656869711,107,Cocolalla,Managed,2002-06-10T00:00:00Z,2002,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,NA,49.8112528805767,NA,40,3.68,81.9,2.051,1.128,0.23714285024574824,85.47008547008546,41.39194179949451,11.84,17.81,0.018,NA,15.59,100,64.29,86,63.16,305.25,483.497,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,0,0,1.47,1.99,0.19,11.12,2.17,5.12,28.67,38.95,0,0,99.44,3.66,103.5,12.1,99.38,2.35,0.25,96.06,0.02,40.95,19.09,537.86,36.18,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-3.10423821629377,-1.249243958811872,0,67.62,High,Low,2
84,12.620000000000001,0.6855168366519772,3.66,0.18729968214534895,0.18147936602937503,14.433756729740644,103.5,0.13945658676077916,0.14172535656869711,3628,Cocolalla,Managed,2007-06-12T00:00:00Z,2007,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),46.39798,NA,50,3.31,170.1,2.446,1.272,0.23111111174027124,105.82010582010582,40.505584795849245,11.32,33.26,0.0195,9.08,13.07,100,97.62,101,35.71,382.13,70.902,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,0,0,1.47,1.99,0.19,11.12,2.17,5.12,28.67,38.95,0,0,99.44,3.66,103.5,12.1,99.38,2.35,0.25,96.06,0.02,40.95,19.09,537.86,36.18,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-3.10423821629377,-1.249243958811872,0,67.62,High,Low,7
84,12.620000000000001,0.6855168366519772,3.66,0.18729968214534895,0.18147936602937503,14.433756729740644,103.5,0.13945658676077916,0.14172535656869711,6524,Cocolalla,Managed,2012-06-20T00:00:00Z,2012,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),45.41456,NA,20,4.61,160,2.594,1.231,0.31999999936670065,100,47.499999925494194,13.96,12.46,0.021,10.59,29.44,97.5,92.5,121,12.5,906.25,137.877,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,0,0,1.47,1.99,0.19,11.12,2.17,5.12,28.67,38.95,0,0,99.44,3.66,103.5,12.1,99.38,2.35,0.25,96.06,0.02,40.95,19.09,537.86,36.18,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-3.10423821629377,-1.249243958811872,0,67.62,High,Low,12
84,12.620000000000001,0.6855168366519772,3.66,0.18729968214534895,0.18147936602937503,14.433756729740644,103.5,0.13945658676077916,0.14172535656869711,9578,Cocolalla,Managed,2017-06-15T00:00:00Z,2017,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),38.5858808768978,NA,40,3.04,172.1,2.295,1.308,0.2231250023469329,92.96920395119116,34.39860531647908,11.28,17.89,0.018,7.04,18.24,100,88.1,106,33.33,557.82,79.544,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,0,0,1.47,1.99,0.19,11.12,2.17,5.12,28.67,38.95,0,0,99.44,3.66,103.5,12.1,99.38,2.35,0.25,96.06,0.02,40.95,19.09,537.86,36.18,"[582,1.1e+03]","[1.11,30.6]",Okanogan Highland,-3.10423821629377,-1.249243958811872,0,67.62,High,Low,17
