term,sumsq,df,statistic,p.value,iteration
mgmt,2.320151399626866,1,0.5215655948684433,0.4712557963889683,1192
mgmt,4.865575639804774,1,1.6768996173574373,0.1972501829042453,1193
mgmt,0.15937701445386665,1,0.0404241585071838,0.8409154423755647,1194
mgmt,7.012331021156797,1,1.9049166529666368,0.16950367606140582,1195
mgmt,10.815424466395712,1,2.6141753436752837,0.1079329545379387,1196
mgmt,26.56896007133264,1,7.946690184943133,0.005442492832987695,1197
mgmt,2.9312832696772375,1,0.7905783753558324,0.37529431531939017,1198
mgmt,4.300856147174727,1,0.9963130291552312,0.3197500435037515,1199
mgmt,1.8763692335537598,1,0.47611938842596657,0.4912105855430714,1200
mgmt,3.85306807141518,1,1.2612954807221917,0.2631314305484997,1201
mgmt,2.036139421527764,1,0.595813963990285,0.44134739115513144,1202
mgmt,2.646352011763838,1,0.6347408285153779,0.4268324952021014,1203
mgmt,4.643693341230687,1,1.2409910767711767,0.26699355264667685,1204
mgmt,5.563609322736738,1,1.631795021817673,0.20335279505494924,1205
mgmt,1.1692121522163461,1,0.30136492659105707,0.5838128836623269,1206
mgmt,13.297156678795886,1,3.6048073546238957,0.05945916504267859,1207
mgmt,23.637546558164217,1,6.306234689997807,0.013049489669045823,1208
mgmt,7.686409332659537,1,1.9954202315257765,0.15976720663731775,1209
mgmt,6.519746296744415,1,1.8164175803465916,0.179694275127422,1210
mgmt,11.864340265757392,1,3.4963147470496954,0.06337948726014814,1211
mgmt,10.324165296672845,1,3.0827672709926244,0.08108841943624553,1212
mgmt,0.12982031716364872,1,0.037794277693469616,0.8461097515587861,1213
mgmt,5.654412783396879,1,1.5488673962994026,0.21516923231237037,1214
mgmt,21.886922532438803,1,5.699408600452581,0.018167709762729398,1215
mgmt,5.75284138335519e-4,1,1.6441314980803287e-4,0.9897858935541086,1216
mgmt,7.284167405879032,1,2.3048862993579364,0.1309917033788402,1217
mgmt,3.592349375961362,1,0.908158904783298,0.3420776426080041,1218
mgmt,4.375796083773707,1,1.233601861022127,0.268416685889496,1219
mgmt,21.070814220712577,1,7.845086854429121,0.00574114580498106,1220
mgmt,20.594927026062635,1,6.809968834997943,0.009947554401723404,1221
mgmt,23.24312844419933,1,7.075653976715187,0.008630087461702383,1222
mgmt,8.094452291761968,1,1.885090553778945,0.17172705774982272,1223
mgmt,2.6223466843862866,1,0.877035514846415,0.3504624375740413,1224
mgmt,0.320890365946525,1,0.08805910644689649,0.7670539823906497,1225
mgmt,3.3343431284239387,1,0.8648141309089815,0.35383179553747224,1226
mgmt,0.4234354212099447,1,0.13096911293708616,0.7179190739950936,1227
mgmt,0.9947475696595802,1,0.2943481286510722,0.5882217556637432,1228
mgmt,7.252447500471419,1,2.24047773512108,0.13645994030977096,1229
mgmt,4.853781039897285,1,1.184489415271097,0.278122467493346,1230
mgmt,7.469377865993465,1,2.043289360740286,0.15487826165984522,1231
mgmt,2.974413032364396,1,0.7461711066276981,0.38901739093968424,1232
mgmt,16.07097765489948,1,4.651704989111979,0.032554270008351566,1233
mgmt,1.2637689478418679,1,0.3562124605204865,0.5514824900449395,1234
mgmt,17.315908365590417,1,4.976360953913821,0.027122396354942877,1235
mgmt,10.821667220341737,1,2.9196080579114905,0.08949790547054769,1236
mgmt,3.882966836954438e-5,1,1.0163317975842738e-5,0.9974604246802177,1237
mgmt,4.863189677458195,1,1.129664467853901,0.28948945484226707,1238
mgmt,12.276705457073604,1,3.5524923707581766,0.061315954514965215,1239
mgmt,12.37510763250873,1,2.9768517978256304,0.08644368805338547,1240
mgmt,0.46759575567909906,1,0.11153457339632192,0.738852283583758,1241
mgmt,10.745847297282921,1,3.2104803274616325,0.07510635535682435,1242
mgmt,0.17582651180953235,1,0.042470931809304883,0.8369934047546053,1243
mgmt,16.39741710269641,1,4.499786157974274,0.03547950350403776,1244
mgmt,3.9861660321089403,1,0.9471002670382921,0.33196509638455374,1245
mgmt,2.494403382350356,1,0.5862184840318699,0.4450420158836642,1246
mgmt,4.262527819805541,1,0.951266855511374,0.3309070254392421,1247
mgmt,13.528544160861316,1,3.466309333352677,0.06451217764972218,1248
mgmt,6.544620317404451,1,1.5614739570313654,0.21332106479049096,1249
mgmt,26.033410244428183,1,6.766289750179643,0.010183341578980938,1250
mgmt,0.12416023962157396,1,0.028127643722520322,0.8670263059800662,1251
mgmt,11.538581294656979,1,2.843818343227002,0.09372488942537911,1252
mgmt,6.223346883201657,1,1.457787840387845,0.2291098629928466,1253
mgmt,28.413575122455768,1,6.862271524938893,0.0096726405613519,1254
mgmt,0.31524396015868206,1,0.09055735196747733,0.7638704960966008,1255
mgmt,8.476147613545436,1,2.555368225025611,0.11194367222491615,1256
mgmt,16.0730487974065,1,4.875282550394753,0.02870314356440349,1257
mgmt,11.32339318076265,1,2.989013910853455,0.08580957150632962,1258
mgmt,0.3595934326012866,1,0.0890349224990537,0.7658047267237124,1259
mgmt,4.335199862098079,1,0.9826063047827256,0.3230912324713707,1260
mgmt,0.7494935275991566,1,0.20547620873038153,0.6509663340652734,1261
mgmt,13.766190031550991,1,3.9943155539435318,0.047391307318494696,1262
mgmt,0.0051120194931399965,1,0.0014081265196019058,0.9701143742637459,1263
mgmt,5.061596886835332,1,1.4423852464637543,0.23157407523000847,1264
mgmt,2.2523084783886134,1,0.5723775089335167,0.4504567426125131,1265
mgmt,8.248021469293235,1,2.353855655789876,0.12699916150245957,1266
mgmt,15.659007403610019,1,4.8372274007914005,0.029323138584676327,1267
mgmt,4.481930736136405,1,1.2754790722486113,0.2604749486052723,1268
mgmt,5.959880905645036,1,1.5282626048655468,0.21823148990270638,1269
mgmt,6.092838477504927,1,1.9033618658017744,0.16967682737141207,1270
mgmt,3.3848787228535002,1,0.8711409155623145,0.3520820179278049,1271
mgmt,0.9227716838908009,1,0.23781736989368418,0.626471631437478,1272
mgmt,0.6380298888030893,1,0.17011002176024906,0.680580292517851,1273
mgmt,12.94605852286577,1,2.8496498278889506,0.09339199594669628,1274
mgmt,7.587095200710905,1,2.1567125077990994,0.14396165182934642,1275
mgmt,15.759196253455343,1,3.9231928145369395,0.04938259173693614,1276
mgmt,13.26994914628824,1,3.826520686127694,0.052233586784627264,1277
mgmt,1.2664971411228407,1,0.3614922971981888,0.5485512783917259,1278
mgmt,15.739449996332837,1,4.1244475329657995,0.0439659513195064,1279
mgmt,0.709447400366912,1,0.16895039321992592,0.6816103969762612,1280
mgmt,2.459099656418971,1,0.8374530141270138,0.3615385939632788,1281
mgmt,1.5306722965871131,1,0.37755926752739605,0.539807512360997,1282
mgmt,6.775990198237082,1,2.0606213314876065,0.15315054446751494,1283
mgmt,0.3879356942003369,1,0.09029395732651148,0.7642038607011228,1284
mgmt,12.769217991366872,1,3.877106660244474,0.05072043325677265,1285
mgmt,0.4010420164321431,1,0.08345831136823535,0.7730479278141379,1286
mgmt,10.062169514841457,1,2.807361945121179,0.09583579665552269,1287
mgmt,31.395097317764908,1,10.71647964805061,0.001307827647402399,1288
mgmt,4.839462769548618,1,1.1606925890260609,0.2829851237653316,1289
mgmt,2.2148371042977715,1,0.4500277486166319,0.5033137859918576,1290
mgmt,3.204617117925295,1,0.7760310050482907,0.3797129374775854,1291
mgmt,13.543313442029898,1,3.864865008438679,0.05108226583611107,1292
mgmt,18.995137134304343,1,6.2216805070879,0.013661581863224827,1293
mgmt,0.8294508323169794,1,0.20898123238085972,0.6482030406852461,1294
mgmt,5.316560832408527,1,1.5239888027766506,0.21887319597535762,1295
mgmt,0.2674948770544461,1,0.06009284896262078,0.806671426547835,1296
mgmt,10.010876124563993,1,2.714056894791131,0.1014805460062123,1297
mgmt,5.200041876497721,1,1.3033916799327243,0.25534401841581544,1298
mgmt,9.124438206998889,1,2.0206118569441864,0.15717264150018892,1299
mgmt,13.296141267826442,1,3.238017669725725,0.07388036701758775,1300
mgmt,9.692887904910094,1,2.422974766390746,0.12159409372468451,1301
mgmt,26.265161954698897,1,7.644135148953551,0.006382651686671973,1302
mgmt,11.016605451871783,1,3.1011688356746925,0.08019542795723321,1303
mgmt,6.3539517673495425,1,1.9596196927364262,0.1635395382141246,1304
mgmt,5.4972091751607195,1,1.452421772364562,0.2299647329957817,1305
mgmt,6.196537007178563,1,1.5220583941194283,0.21916378818661872,1306
mgmt,2.5253853082042497,1,0.5350261120179624,0.465598724698735,1307
mgmt,11.562329936563287,1,3.3846908779595393,0.06770510993401062,1308
mgmt,3.375072990683975,1,0.8815912847673577,0.3492176942862635,1309
mgmt,10.270461138760197,1,3.1066652945617212,0.07993077618558253,1310
mgmt,0.8480190723098531,1,0.2556137002099595,0.6138633568812348,1311
mgmt,2.942775559485426,1,0.8341080555436171,0.3624966608228377,1312
mgmt,1.8716118841401794,1,0.4783913631879902,0.4901799554752342,1313
mgmt,7.065909735579112,1,2.1573611466342566,0.1439017940721564,1314
mgmt,0.7250157610083079,1,0.1795870344960075,0.6723121173499924,1315
mgmt,4.704032627353399,1,1.1678230968205126,0.2815168066547404,1316
mgmt,2.3928062178744085,1,0.5476095910536418,0.46040827533918416,1317
mgmt,18.05506278950736,1,4.643363717129241,0.03270808634612501,1318
mgmt,1.9290617786772373,1,0.510074431589644,0.47617390046445385,1319
mgmt,19.556452619042943,1,4.712276467795004,0.031459941492531764,1320
mgmt,20.315946971568223,1,5.547699098199471,0.019749076406938862,1321
mgmt,7.630885626345389,1,2.003635581878737,0.15891571813515384,1322
mgmt,0.5471843644304499,1,0.14979826441837438,0.6992556992703558,1323
mgmt,17.782473636058512,1,4.543881818551357,0.03460286740244829,1324
mgmt,9.8573760660787,1,3.1061862565718177,0.07995380377768337,1325
mgmt,5.442576993348553,1,1.5827039510141447,0.21025141370445985,1326
mgmt,1.6767513314403004,1,0.39681747544369467,0.5296590137928852,1327
mgmt,3.499785871661686,1,1.0883905291795295,0.298442087797119,1328
mgmt,7.150767422420131,1,1.7034194564843295,0.1937631836040343,1329
mgmt,4.9425574586442735,1,1.2138902471949216,0.2722599991747608,1330
mgmt,6.668441624272532,1,1.7609589333147275,0.18644396805821847,1331
mgmt,4.325350500218519,1,0.9844946265960188,0.3226281884451847,1332
mgmt,3.0181782536698165,1,0.9080175245633686,0.3421151106683765,1333
mgmt,11.493159936031134,1,3.486553360519321,0.06374560639125842,1334
mgmt,10.172359538012302,1,2.5466893016425223,0.11254947665577948,1335
mgmt,5.382696775023305,1,1.436068526066223,0.23259397223735828,1336
mgmt,9.458015429162117,1,2.9241266021708596,0.08925257794593051,1337
mgmt,2.3486377065181614,1,0.5320126482099148,0.4668556504232815,1338
mgmt,9.879821073713288,1,2.6298761567642654,0.10688927530186003,1339
mgmt,7.547412721784781,1,2.182629401171016,0.14159182432938597,1340
mgmt,2.397816804816898,1,0.5279674404701218,0.468551529583659,1341
mgmt,11.489722873909955,1,3.3559576526488075,0.06886941051393702,1342
mgmt,2.1805585179210993,1,0.4412953618333116,0.5074786028608906,1343
mgmt,5.699027065414953,1,1.8019211403436275,0.18143063330192774,1344
mgmt,23.038287730113893,1,7.821393112421634,0.005813190587376377,1345
mgmt,0.26471437272346066,1,0.07445759534864038,0.7853146479145765,1346
mgmt,7.346127947923151,1,1.8212552673924647,0.17911914301953458,1347
mgmt,14.96580198887034,1,4.151571010463442,0.043285749629361235,1348
mgmt,8.050635139421047,1,2.0518963565960724,0.15401751227893745,1349
mgmt,0.3861809116807535,1,0.1031463482073986,0.7485159432502868,1350
mgmt,23.461474550106686,1,5.34820866842186,0.02205052075832361,1351
mgmt,8.577601923362408,1,2.771428883169333,0.09796765845894094,1352
mgmt,28.37004997919837,1,7.436165652205173,0.0071248716171787236,1353
mgmt,7.320576015392476,1,1.854581393978817,0.17521486098852254,1354
mgmt,8.055877424558162,1,2.02494249266674,0.1567315006759919,1355
mgmt,9.732082912119495,1,2.618793062146643,0.10762483403880298,1356
mgmt,10.683777119318279,1,2.6935199738597975,0.10277160333886212,1357
mgmt,15.86101271364987,1,3.9007426277648194,0.05002953361767873,1358
mgmt,17.792052951617165,1,4.707217570512664,0.031549837050826195,1359
mgmt,10.500786638842499,1,3.4084680868517423,0.06675769900209745,1360
mgmt,10.86077999251927,1,3.036146398227094,0.08339969712093592,1361
mgmt,14.737296563229506,1,4.475986697623253,0.035962371030983424,1362
mgmt,6.586401600426711,1,1.7201070493553274,0.19160623363693943,1363
mgmt,0.1774640090675348,1,0.04224182931225138,0.8374274446226311,1364
mgmt,4.138493420397708,1,1.039725287717722,0.3094640977760479,1365
mgmt,36.63599762910712,1,10.310352378629348,0.001606604071067697,1366
mgmt,6.3040969059405825,1,1.6231084892058874,0.2045536429552687,1367
mgmt,1.6009434154889277,1,0.39915587516038664,0.5284502700135469,1368
mgmt,20.635273872430275,1,5.877219521025731,0.01648106595168472,1369
mgmt,0.5541014275023031,1,0.17766412855669222,0.6739686031436375,1370
mgmt,1.9774068398515965,1,0.5362438112739188,0.46509236045443914,1371
mgmt,10.643477304849057,1,2.6687720734470584,0.10435154428273524,1372
mgmt,6.540313091381677,1,1.8896168539614264,0.1712164993933163,1373
mgmt,7.933278421365344,1,2.0869320396404474,0.15056972103047403,1374
mgmt,3.4643065244264335,1,0.951206155786668,0.33092240717380583,1375
mgmt,3.43849064694507,1,0.7921127457036152,0.374832510550279,1376
mgmt,16.151010147220745,1,4.574344652714606,0.034010641749212984,1377
mgmt,0.024394437609203123,1,0.006801775113630543,0.9343764132628622,1378
mgmt,22.453983047500856,1,6.006322810541494,0.015359293613735678,1379
mgmt,4.524255404822611,1,1.0334467045213702,0.310924554616086,1380
mgmt,8.24412679616023,1,1.9313417716541177,0.1665918137503769,1381
mgmt,6.583388861324011,1,1.7102315215639514,0.19287925638935613,1382
mgmt,15.785749198474718,1,4.299523585099827,0.039766974575305904,1383
mgmt,9.444659449135315,1,2.470891427044663,0.11799814688490858,1384
mgmt,6.020255829645748,1,1.5259692691070932,0.21857554976744822,1385
mgmt,6.0968454464114075,1,1.501249596522477,0.2223258958433932,1386
mgmt,10.349814725139481,1,2.702601691636166,0.10219845661639151,1387
mgmt,3.4233489567254765,1,0.9825680467453304,0.32310062301728615,1388
mgmt,0.5004914601259998,1,0.14096326633637962,0.7078352758397185,1389
mgmt,6.930824777843327,1,1.93923268486837,0.16573352147974715,1390
mgmt,3.2674235865072205,1,0.7620213913765229,0.3840383537187104,1391
mgmt,5.84560131990952,1,1.5793150673288192,0.21073785474290985,1392
mgmt,2.123497900074881,1,0.5985776769840678,0.4402920629179765,1393
mgmt,0.7150822331580002,1,0.18933487601937948,0.6640721551746143,1394
mgmt,3.666529657324645,1,0.9364901063711727,0.33468003958614656,1395
mgmt,3.1903287794156086,1,0.7861107111729524,0.3766435484427517,1396
mgmt,17.00941606928825,1,4.8790783772245785,0.028642062991011876,1397
mgmt,5.974701724344186,1,1.5475100734458664,0.21536936279700158,1398
mgmt,0.968626009634022,1,0.28782530033371134,0.5923817486412384,1399
mgmt,4.743886059902195,1,1.630535428750611,0.2035264042089822,1400
mgmt,23.66812373105688,1,8.155220727605412,0.004878665196048556,1401
mgmt,0.3809900574094627,1,0.09126677883102356,0.7629752348852427,1402
mgmt,9.649246143991661,1,3.3220311708244825,0.07027207234012445,1403
mgmt,17.632759843664303,1,4.585846129392542,0.033789834686549336,1404
mgmt,14.083395717250141,1,4.0138825360354655,0.046858613906252865,1405
mgmt,7.283867857479322,1,2.0204491202065844,0.15718924642820956,1406
mgmt,6.373881722324427,1,1.7940352943914,0.18238340616093268,1407
mgmt,15.43836027300324,1,4.2024651342776895,0.04203942151202394,1408
mgmt,4.599950813771159,1,1.4731829501721125,0.22667855991471766,1409
mgmt,4.041466709591987,1,1.2153283956391563,0.2719772588208928,1410
mgmt,9.546409573267397,1,2.5884873363342056,0.1096649555899212,1411
mgmt,7.0431391500274,1,2.1200347138952917,0.14739285674075034,1412
mgmt,13.578358008897567,1,3.8238453256827594,0.052314945163976286,1413
mgmt,10.810108127988428,1,3.3119132726095923,0.07069634479403657,1414
mgmt,5.607189705815472,1,1.4874334710924775,0.22445580264483883,1415
mgmt,11.61068725363674,1,4.262494689387189,0.04061817194819944,1416
mgmt,3.9528405783860308,1,1.0472268547917283,0.3077309119168721,1417
mgmt,0.6497914482717988,1,0.18195152720405433,0.6702895170179208,1418
mgmt,3.6061740206605464e-4,1,7.62247362276963e-5,0.993045170398387,1419
mgmt,1.489436680392032,1,0.3896649577256066,0.5333873831498277,1420
mgmt,0.13407695949968002,1,0.035881373478906464,0.8500069119849669,1421
mgmt,15.197581349552024,1,4.348875474512669,0.03866178790439979,1422
mgmt,2.242189746447025,1,0.5566583627765539,0.4567326015947095,1423
mgmt,20.240268517817753,1,4.825655665831891,0.029514447912483237,1424
mgmt,8.618043944378428,1,2.565153158206185,0.11126500758337692,1425
mgmt,1.4540667494771924,1,0.45479414732223333,0.5010651791676641,1426
mgmt,0.006511104972787507,1,0.0017238581231117226,0.9669349427176857,1427
mgmt,0.29601054811928407,1,0.06899873149018407,0.7931468205272018,1428
mgmt,22.222552030249062,1,6.622067494464296,0.011003877853612877,1429
mgmt,2.068422097445932,1,0.48702714861318136,0.48629531187803055,1430
mgmt,0.637611956931778,1,0.14482264171112239,0.7040506478386939,1431
mgmt,2.524881062100633,1,0.7723909412449279,0.38083010151576324,1432
mgmt,17.067814304042486,1,5.199179466833032,0.023952106536419836,1433
mgmt,1.893517422343166,1,0.44710288246468927,0.5047022019133762,1434
mgmt,7.445632682759424,1,1.4853268855837594,0.22478271678312264,1435
mgmt,6.07026576416348,1,1.9032381387425563,0.16969061521738696,1436
mgmt,5.330514209444914,1,1.4278131701202799,0.2339351329509371,1437
mgmt,1.390293517171699,1,0.41092695515276334,0.5224400111802452,1438
mgmt,3.293803449887946,1,0.6871877477069873,0.4083891578529334,1439
mgmt,9.674602670938157,1,2.706867774709187,0.10193044331683171,1440
mgmt,0.3865939583271256,1,0.0984498959617942,0.754116975971995,1441
mgmt,0.8264105766388639,1,0.21303036857685226,0.6450454693476058,1442
mgmt,6.139613478925298,1,1.5964654762509527,0.20828980164286445,1443
mgmt,6.289064817686153,1,1.807937252966236,0.1807076685983844,1444
mgmt,15.368731373092942,1,3.741759262350062,0.05487826062005045,1445
mgmt,4.636176767314396,1,1.2167305414373208,0.27170195290075594,1446
mgmt,1.3489018349916932,1,0.383249098331859,0.5367724842321322,1447
mgmt,0.5787209567184846,1,0.15156785696216557,0.697572471215923,1448
mgmt,3.800217856102904,1,1.026660576547465,0.3125132485271923,1449
mgmt,0.769194387632183,1,0.18965974862815127,0.663801922263989,1450
mgmt,1.8287719056734204,1,0.47675449131669734,0.4909221199526298,1451
mgmt,14.141814441461065,1,3.3090323507501904,0.07081765628989806,1452
mgmt,5.881589511029006,1,1.5450592808698185,0.21573128560995752,1453
mgmt,30.408199271795638,1,8.349183115825433,0.004408226733127416,1454
mgmt,12.050737769848183,1,3.294783108699426,0.07142099248986435,1455
mgmt,9.643066166665335,1,2.66709123983961,0.10445982057143928,1456
mgmt,7.331140351802219,1,2.0317796141076077,0.15603792162276048,1457
mgmt,6.334901147508958,1,1.8225320433083818,0.17896771050956173,1458
mgmt,13.4412437835515,1,3.036040973251616,0.08340500435867865,1459
mgmt,2.1423702581312227,1,0.4648505628177282,0.49637672360645735,1460
mgmt,11.925310535624988,1,3.9967261673767362,0.047325333481662374,1461
mgmt,2.13279013645581,1,0.5539948222983373,0.4578096977485909,1462
mgmt,0.12803019360353574,1,0.029297268296435232,0.8643162757011559,1463
mgmt,4.554668737847919,1,1.1288787515265355,0.28965663298910405,1464
mgmt,8.893927287057409,1,2.4403194712033196,0.12027849704910554,1465
mgmt,12.568516585586849,1,3.4933570368686033,0.06349018205585974,1466
mgmt,2.2892201253050075,1,0.7202252656714317,0.3973703889443131,1467
mgmt,17.01709760899439,1,5.179035733157534,0.02422202936240088,1468
mgmt,14.607251365650086,1,4.4310199496214695,0.03689377356546945,1469
mgmt,1.1794302091362852,1,0.2606153421112238,0.6104193419522033,1470
mgmt,1.1905865762657868,1,0.26830190314976904,0.6052069696922926,1471
mgmt,23.43391433181273,1,6.512931464450214,0.011670203002469284,1472
mgmt,3.8381855976412,1,0.9464357193925707,0.3321342720287609,1473
mgmt,2.1186978330422335,1,0.5564114108551894,0.4568322962883308,1474
mgmt,24.710400681286956,1,7.505430571555404,0.0068682474535772305,1475
mgmt,14.882570056204145,1,4.598959662685865,0.03353992460936936,1476
mgmt,0.3571796177906208,1,0.09660237120743727,0.756360560459547,1477
mgmt,17.183628434045772,1,4.063378286149073,0.04553939979594994,1478
mgmt,7.373679680825035,1,1.884119244717863,0.171836849385915,1479
mgmt,13.54121711474022,1,3.836290220866465,0.05193763952653563,1480
mgmt,3.741342849847456,1,1.1447248348427204,0.28630879458048475,1481
mgmt,2.8000380260319844,1,0.8530567218552455,0.3571154231600967,1482
mgmt,8.366883734276257,1,2.396886185771696,0.12360333352889752,1483
mgmt,8.640134985067448,1,1.9376502228909063,0.16590523557894316,1484
mgmt,0.04166123236382191,1,0.011057613243436069,0.9163877546024347,1485
mgmt,24.39138303511345,1,5.0606469831058805,0.025874261607955265,1486
mgmt,1.165954865901881,1,0.27329492880035283,0.6018716948857088,1487
mgmt,0.04492107024896086,1,0.010578928309213632,0.9182110102069726,1488
mgmt,3.521231635324625,1,0.879615083864985,0.3497568944172652,1489
mgmt,10.179787849883837,1,3.4896848181079676,0.06362790770315194,1490
mgmt,3.1063913933367644,1,1.067523896907025,0.3031045001735467,1491
mgmt,16.270480406029833,1,4.522983748679815,0.03501543919360361,1492
mgmt,5.047068038262296,1,1.4455124030407214,0.23107117710374525,1493
mgmt,0.08576306300227543,1,0.028953069235226756,0.8651079145121131,1494
mgmt,9.69197175284205,1,2.685736319332364,0.10326565514468865,1495
mgmt,11.581792767870866,1,2.5454747099266792,0.11263454761459839,1496
mgmt,22.200977292895686,1,6.624044704514036,0.010992176869609998,1497
mgmt,9.669649263035922,1,2.9950702930706172,0.08549569638474372,1498
mgmt,9.208908795467664,1,2.5191744868190367,0.1144942880629281,1499
mgmt,1.8293083694981078,1,0.5176154142369193,0.47293707369960813,1500
mgmt,6.870008648068506,1,1.6531170260441768,0.20044048608172055,1501
mgmt,0.42987304680559646,1,0.12484432273930032,0.7243157066928195,1502
mgmt,11.121962940718845,1,2.7648470595562458,0.09836377661998161,1503
mgmt,2.000605094631169,1,0.5534400432016581,0.45803454903582685,1504
mgmt,4.96549440628678,1,1.266118550670129,0.2622243247111554,1505
mgmt,4.875897553867844,1,1.210458899397989,0.2729361019658274,1506
mgmt,6.935074792787759,1,1.8713818741320032,0.1732841709321858,1507
mgmt,4.189937763324224,1,1.0910631865610423,0.29785164394766045,1508
mgmt,11.829117247708155,1,3.5275563596100428,0.062222847554007074,1509
mgmt,12.320796109335333,1,3.9658557495315314,0.04817764977216808,1510
mgmt,8.073162865339839,1,2.7164165622191607,0.10133335533239383,1511
mgmt,5.426813615418041,1,1.5151819896240153,0.22020269979638002,1512
mgmt,10.217124343857336,1,2.731643340864481,0.10038918820544215,1513
mgmt,4.383784710742361,1,1.188723217890189,0.2772684770152534,1514
mgmt,6.613010793532567,1,1.5512390602291106,0.21482007713864168,1515
mgmt,2.9191679163959634,1,0.7645335394536816,0.383257591040176,1516
mgmt,11.862484003548957,1,3.5624123053548247,0.06095913936535231,1517
mgmt,22.37678100934454,1,6.2427165804908,0.01350656353365267,1518
mgmt,1.8398374256956913,1,0.48084598329720185,0.4890705350939205,1519
mgmt,7.029831041524062,1,1.5505135599299553,0.2149268127806917,1520
mgmt,17.264756647068907,1,4.195885849349876,0.042198371443721606,1521
mgmt,0.1392902900312265,1,0.03809777134354046,0.8455009303709753,1522
mgmt,1.926684833213244,1,0.4082304194896233,0.523806042501959,1523
mgmt,4.47246713272682,1,1.183200958566718,0.278383020826085,1524
mgmt,10.951941607102526,1,2.9342374790072117,0.08870628544230255,1525
mgmt,4.470882503123335,1,1.2260211255969553,0.26988662438857636,1526
mgmt,22.132455171227207,1,6.4516423570713854,0.012062634416530533,1527
mgmt,3.30686775378922,1,0.9727236674988506,0.3255290614638341,1528
mgmt,7.460484499417646,1,2.473835222745919,0.11778112966564096,1529
mgmt,18.667209046367873,1,5.71034675120765,0.01805892912287426,1530
mgmt,6.037957580763077,1,1.8312874890176265,0.1779332756889156,1531
mgmt,0.21460978423431243,1,0.06539990823512735,0.7984930844083553,1532
mgmt,1.5163761384033023,1,0.36265071527936227,0.5479120629166527,1533
mgmt,6.1985151846238296,1,1.4293381103426654,0.23368668446384153,1534
mgmt,3.9169680988035225,1,1.1167166679086964,0.29226025699604075,1535
mgmt,3.692010705958296,1,0.9779356479021531,0.32424034409067304,1536
mgmt,6.2424967880548365,1,1.5538480891146984,0.214436761298325,1537
mgmt,4.099370251400501,1,1.1646090000575655,0.2821774510422628,1538
mgmt,5.153113027123595,1,1.715076174562322,0.19225350776182676,1539
mgmt,16.561997351712307,1,5.131657003466358,0.02486955047495563,1540
mgmt,11.727424541889263,1,3.2610287174528043,0.07287252589046221,1541
mgmt,0.9376015977867382,1,0.22931461017606777,0.6327030248889447,1542
mgmt,12.005276440089006,1,2.674062120278783,0.10401157787181628,1543
mgmt,9.346820368127737,1,2.6552753540655076,0.10522449440327056,1544
mgmt,6.712763416704661,1,1.514801783834239,0.2202603153661451,1545
mgmt,14.933896588811763,1,3.7013101811620897,0.05619052905570191,1546
mgmt,0.06150682613497338,1,0.015181722303879184,0.9020961371586682,1547
mgmt,3.506979200000387,1,0.8433828128702164,0.3598487901144807,1548
mgmt,7.0694424792496875,1,1.7697565683401082,0.18535370459432654,1549
mgmt,16.28463373694069,1,5.416517092077044,0.021232411336696476,1550
mgmt,21.955700588536388,1,6.117943850161041,0.014453555234385629,1551
mgmt,9.138287460523884,1,2.730412612631811,0.10046514044698479,1552
mgmt,10.442543139996587,1,3.1381407360231046,0.07843343168468288,1553
mgmt,7.228208903275117,1,2.0717963276051226,0.1520482631883504,1554
mgmt,6.909722825412246e-4,1,1.7535538674112136e-4,0.9894514962062575,1555
mgmt,0.16857220102167503,1,0.04254390468766869,0.8368554124182782,1556
mgmt,0.22939076208342613,1,0.06182360695222079,0.8039635646842693,1557
mgmt,2.6057785159513287,1,0.696429743008937,0.40526208752987203,1558
mgmt,13.990437667374863,1,3.856585117442636,0.051328561153886856,1559
mgmt,21.998395503005042,1,7.851300283475501,0.005722405716540168,1560
mgmt,17.076262117078272,1,4.712303346119637,0.031459464592061295,1561
mgmt,6.750471541121556,1,1.9122836388998934,0.16868601349428208,1562
mgmt,14.735919557562738,1,4.206079694188371,0.04195236750146834,1563
mgmt,6.300372818480355,1,1.427368785313782,0.23400759417393213,1564
mgmt,5.310503757399545,1,1.7283768040180996,0.19054780559701934,1565
mgmt,21.943611733462603,1,6.6532600029700575,0.010820779268439933,1566
mgmt,1.2732114814140232,1,0.3550841457476211,0.5521127207050542,1567
mgmt,1.1548381874548568,1,0.31681081638536535,0.5743385851594077,1568
mgmt,3.0175282375338384,1,0.6348989202432557,0.4267750377378511,1569
mgmt,2.1724066548061955,1,0.5135663594621334,0.47467057946510993,1570
mgmt,11.13090861364401,1,3.0739831119164625,0.08151851023527018,1571
mgmt,15.748346852832583,1,4.153474476316293,0.04323843645244948,1572
mgmt,10.478014589247437,1,2.725366650504236,0.10077720639587423,1573
mgmt,0.4141315832366672,1,0.11087944178370597,0.7395921999601839,1574
mgmt,4.432622221161978,1,1.1634385943883736,0.28241851325449635,1575
mgmt,8.858850103567988,1,2.4284686786584837,0.1211756475473691,1576
mgmt,0.4599175497356782,1,0.13133671050627796,0.7175405897092919,1577
mgmt,2.462763232184898,1,0.5994211410772092,0.43997076097646803,1578
mgmt,9.30889957871068,1,2.5032988019376243,0.11563341475304315,1579
